,id,ioc_code,Country,type,DCP_ID,WMO,XMtInt,latitude,longitude,Har,gloss_id,OT12Code,Example,UTCOffset,OperatorID,status,status_description,localoperator,performanceoperator1,performanceoperator2,performanceoperator3,date_created,url,code,sensorid,statday,observations,first,last,updatedata,timestampdata,timestampupdate,sensor,rate,samples,units,i,offset,timeorder,lasttime,lastupdate,lastvalue,connect,countryname,nws_id,state,removed,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,Location
791,IOC-gwda,gwda,PAK,SL,1851B170,SXXX33,15.0,25.112194,62.339378,0.0,295,,"*0000*: O  T  1  2     I  D  :  P  K  -  G  W  D  A  -  *0016*: 1  0     D  T  :  2  0  1  1     0  1     0  4  *0032*:    1  5     0  3  .  .  :  R  A  D     /  1     *0048*: 0  4  4  9  7     0  4  5  0  5     0  4  5  2  *0064*: 0     0  4  5  2  9     0  4  5  4  0     0  4  *0080*: 5  4  9     0  4  5  5  6     0  4  5  6  8     *0096*: 0  4  5  7  7     0  4  5  8  9     0  4  5  9  *0112*: 8     0  4  6  0  6     0  4  6  1  2     0  4  *0128*: 6  3  1     0  4  6  3  3     0  4  6  4  2     *0144*: 0  4  6  6  1     0  4  6  6  6     0  4  6  7  *0160*: 8     0  4  6  8  5     0  4  6  9  0     0  4  *0176*: 6  8  6     0  4  7  0  0     0  4  7  0  1     *0192*: 0  4  7  0  8     0  4  7  1  2     0  4  7  2  *0208*: 4     0  4  7  3  2     0  4  7  4  3     0  4  *0224*: 7  5  4     0  4  7  6  9     0  4  7  8  2     *0240*: 0  4  7  9  8     0  4  8  0  4     0  4  8  1  *0256*: 7     0  4  8  2  9     0  4  8  2  9     0  4  *0272*: 8  3  5     0  4  8  4  0     0  4  8  4  6     *0288*: 0  4  8  5  1     0  4  8  6  3     0  4  8  7  *0304*: 4     0  4  8  8  1     0  4  8  9  3     0  4  *0320*: 9  0  9     0  4  9  0  8     0  4  9  1  2     *0336*: 0  4  9  3  2     0  4  9  4  5     0  4  9  4  *0352*: 5     0  4  9  6  5     0  4  9  7  3     0  4  *0368*: 9  9  4     0  5  0  0  0     0  5  0  0  7     *0384*: 0  5  0  1  8     0  5  0  2  7     0  5  0  2  *0400*: 3     0  5  0  3  4     0  5  0  4  6     0  5  *0416*: 0  4  6     0  5  0  5  3     0  5  0  6  3     *0432*: 0  5  0  7  2     0  5  0  7  8     0  5  0  9  *0448*: 5     0  5  0  9  8     0  5  1  1  3     0  5  *0464*: 1  1  8     0  5  1  2  8     0  5  1  5  2     *0480*: 0  5  1  5  1     0  5  1  6  7     0  5  1  7  *0496*: 4     0  5  1  9  8     0  5  1  9  8     0  5  *0512*: 2  1  8     0  5  2  2  9     0  5  2  4  0     *0528*: 0  5  2  4  8     0  5  2  5  6     0  5  2  6  *0544*: 4     0  5  2  7  3     0  5  2  7  1     0  5  *0560*: 2  7  8     0  5  2  9  1     0  5  3  0  6     *0576*: 0  5  3  0  9     0  5  3  2  6  .  .  :  B  A  *0592*: T     1  3  .  6  V 
",60.0,,1,,102.0,103.0,,,2011-01-05 10:48:52.080,,,,,,,,,,,,,,,,,,2022-10-28 10:12:00.000,2022-10-28 10:21:35.923,0.0127,SXXX33,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gwadar
792,GESLA-keelung-341a-chn-uhslc,,CHN,,,,,25.155,121.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341A,,,,,,,,,,,,,,keelung-341a-chn-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Marine Meteorology Center  Central Weather Bureau  Taiwan  Republic of China ,Unspecified,Unspecified,Unspecified,1980-01-01 00:00:00,2016-12-31 15:00:00,35.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Keelung
793,GESLA-alligator_creek_near_garfield_bight_fl-251032080473400-usa-usgs,,USA,,,,,25.175556,-80.792778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251032080473400,,,,,,,,,,,,,,alligator_creek_near_garfield_bight_fl-251032080473400-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Alligator_Creek_Near_Garfield_Bight_Fl
794,GESLA-jewfish_creek_at_us_1_key_largo_fl-251105080231800-usa-usgs,,USA,,,,,25.187913,-80.386839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251105080231800,,,,,,,,,,,,,,jewfish_creek_at_us_1_key_largo_fl-251105080231800-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD27,2007-10-01 05:00:00,2011-10-12 03:00:00,5.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Jewfish_Creek_At_Us_1_Key_Largo_Fl
795,IOC-dgme,dgme,USA,SD,,,360.0,25.2,-87.0,,,,,0.0,42408,5,,,,,,2023-02-28 15:55:28.000,,,,,,,,,,,,,,,,,,2008-11-30 23:45:00.000,2023-08-22 12:43:06.000,-999.0,SD,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DART WNW of Loggerhead Key
796,GESLA-mud_creek_at_mouth_nr_homestead_fl-251209080350100-usa-usgs,,USA,,,,,25.203303,-80.584111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251209080350100,,,,,,,,,,,,,,mud_creek_at_mouth_nr_homestead_fl-251209080350100-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Mud_Creek_At_Mouth_Nr_Homestead_Fl
797,GESLA-trout_creek_at_mouth_near_key_largo_fl-251253080320100-usa-usgs,,USA,,,,,25.214897,-80.533506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251253080320100,,,,,,,,,,,,,,trout_creek_at_mouth_near_key_largo_fl-251253080320100-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Trout_Creek_At_Mouth_Near_Key_Largo_Fl
798,GESLA-oregon_creek_nr_key_largo_fl-251422080271900-usa-usgs,,USA,,,,,25.239444,-80.455278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251422080271900,,,,,,,,,,,,,,oregon_creek_nr_key_largo_fl-251422080271900-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2011-10-05 03:00:00,5.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Oregon_Creek_Nr_Key_Largo_Fl
799,GESLA-east_highway_creek_nr_key_largo_fl-251440080262800-usa-usgs,,USA,,,,,25.244511,-80.441158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251440080262800,,,,,,,,,,,,,,east_highway_creek_nr_key_largo_fl-251440080262800-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2011-10-04 04:00:00,5.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,East_Highway_Creek_Nr_Key_Largo_Fl
800,GESLA-manatee_bay_creek_near_homestead_fl-251549080251200-usa-usgs,,USA,,,,,25.264211,-80.420183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251549080251200,,,,,,,,,,,,,,manatee_bay_creek_near_homestead_fl-251549080251200-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2010-10-01 04:00:00,2021-04-06 17:00:00,12.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Manatee_Bay_Creek_Near_Homestead_Fl
801,GESLA-s197_t-s197-usa-sfwmd,,USA,,,,,25.28666667,-80.44138889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S197,,,,,,,,,,,,,,s197_t-s197-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1970-12-30 14:00:00,2020-12-31 22:00:00,50.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,S197_T
802,GESLA-card_sound_bridge-8723534-usa-noaa,,USA,,,,,25.2883,-80.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723534,,,,,,,,,,,,,,card_sound_bridge-8723534-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1970-01-01 01:00:00,1971-05-01 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Card_Sound_Bridge
803,GESLA-chabahar-915a-irn-uhslc,chab,IRN,SL,366C76AC,SXXX32,15.0,25.2958,60.603,0.0,337,IR-CHAB-07,"SXXX32 EUMS 310925 RRF
OT12 ID:IR-CHAB-07 DT:2007 10 31 09 15
:RAD /1 02132 02135 02140 02135 02132 02138 02138 02131 02135 02131 02123 02128 02112 02118 02114 02113 02102 02101 02101 02098 02094 02094 02093 02097 02071 02083 02069 02069 02066 02060
:PR1 /1 02110 02132 02132 02132 02118 02121 02125 02111 02126 02109 02115 02109 02112 02106 02107 02093 02089 02096 02101 02077 02091 02083 02066 02076 02060 02064 02042 02067 02039 02036
:PR2 /1 02103 02112 02095 02096 02110 02115 02117 02100 02093 02098 02091 02089 02092 02097 02085 02089 02080 02072 02055 02069 02078 02071 02079 02080 02060 02043 02032 02038 02036 02037
:BAT 13.8V",60.0,,5,,19.0,15.0,,,2007-10-31 09:01:00.000,,,,,,,,,,,,,,,,,,2019-12-12 08:54:00.000,2019-12-12 09:01:13.573,0.0127,SXXX32,Iran,,,,,,,,,,,,,,915A,,,,,,,,,,,,,,chabahar-915a-irn-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Oceanography Centre (NOC)  United Kingdom},Unspecified,Unspecified,Unspecified,2007-10-31 10:00:00,2016-12-31 23:00:00,10.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Chabahar
804,GESLA-pumpkin_key-8723506-usa-noaa,,USA,,,,,25.325,-80.2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723506,,,,,,,,,,,,,,pumpkin_key-8723506-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1987-01-01 01:00:00,1987-10-21 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Pumpkin_Key
805,GESLA-east_arsenicker-8723465-usa-noaa,,USA,,,,,25.3733,-80.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723465,,,,,,,,,,,,,,east_arsenicker-8723465-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1971-01-01 01:00:00,1972-02-28 23:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,East_Arsenicker
806,GESLA-turkey_point-8723423-usa-noaa,,USA,,,,,25.4367,-80.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723423,,,,,,,,,,,,,,turkey_point-8723423-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1993-01-01 01:00:00,1993-09-07 14:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Turkey_Point
807,GESLA-biscaynebay_s20f_t-s20f-usa-sfwmd,,USA,,,,,25.47,-80.34611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S20F,,,,,,,,,,,,,,biscaynebay_s20f_t-s20f-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1985-05-31 23:00:00,2020-12-31 23:00:00,36.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S20F_T
808,GESLA-upstream_broad_river_near_everglades_city_fl-253047080555600-usa-usgs,,USA,,,,,25.501292,-80.932222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253047080555600,,,,,,,,,,,,,,upstream_broad_river_near_everglades_city_fl-253047080555600-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 18:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Upstream_Broad_River_Near_Everglades_City_Fl
809,GESLA-biscaynebay_s21a_t-s21a-usa-sfwmd,,USA,,,,,25.51916667,-80.34583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S21A,,,,,,,,,,,,,,biscaynebay_s21a_t-s21a-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1974-01-16 15:00:00,2020-12-31 23:00:00,47.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S21A_T
810,GESLA-ragged_key_no_5-8723355-usa-noaa,,USA,,,,,25.5233,-80.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723355,,,,,,,,,,,,,,ragged_key_no_5-8723355-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1987-01-01 01:00:00,1987-10-20 14:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Ragged_Key_No_5
811,GESLA-lostmans_river_below_second_bay_fl-2290918-usa-usgs,,USA,,,,,25.555556,-81.164722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290918,,,,,,,,,,,,,,lostmans_river_below_second_bay_fl-2290918-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Lostmans_River_Below_Second_Bay_Fl
812,GESLA-topolobampo-676a-mex-uhslc,,MEX,,,,,25.6,-109.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676A,,,,,,,,,,,,,,topolobampo-676a-mex-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Servicio Mareografico Nacional  Instituto de Geofisica  Universidad Nacional Autonoma de MEX  MEX ,Unspecified,Unspecified,Unspecified,1956-02-25 00:00:00,1974-12-31 23:00:00,18.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Topolobampo
813,GESLA-cutler-8723289-usa-noaa,,USA,,,,,25.615,-80.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723289,,,,,,,,,,,,,,cutler-8723289-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1971-01-01 01:00:00,1972-01-01 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Cutler
814,IOC-diba,diba,OMA,SL,18EE7334,SXOM33,6.0,25.649,56.269,,,,,0.0,,1,,12.0,,,,2013-03-28 18:09:34.793,,,,,,,,,,,,,,,,,,2020-01-28 15:15:00.000,2020-01-28 15:20:09.433,0.109,SXOM33,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diba
815,GESLA-biscaynebay_s22_t-s22_t-usa-sfwmd,,USA,,,,,25.66944444,-80.28361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S22_T,,,,,,,,,,,,,,biscaynebay_s22_t-s22_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1983-12-14 11:00:00,2020-12-31 23:00:00,38.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S22_T
816,GESLA-chatham_river_near_the_watson_place_fl-2290888-usa-usgs,,USA,,,,,25.709167,-81.249722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290888,,,,,,,,,,,,,,chatham_river_near_the_watson_place_fl-2290888-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Chatham_River_Near_The_Watson_Place_Fl
817,GESLA-virginia_key-8723214-usa-noaa,,USA,,,,,25.731667,-80.161667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723214,,,,,,,,,,,,,,virginia_key-8723214-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1994-01-01 01:00:00,2021-08-31 23:00:00,28.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Virginia_Key
818,GESLA-g93_t-g93_t-usa-sfwmd,,USA,,,,,25.73833333,-80.28666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G93_T,,,,,,,,,,,,,,g93_t-g93_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1991-10-25 13:00:00,2020-12-31 23:00:00,30.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,G93_T
819,GESLA-miamiriver_mrms4-mrms4-usa-sfwmd,,USA,,,,,25.77,-80.19222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRMS4,,,,,,,,,,,,,,miamiriver_mrms4-mrms4-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,2003-09-14 13:00:00,2020-12-31 23:00:00,17.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,MiamiRiver_MRMS4
820,GESLA-lopez_river_near_lopez_campsite_fl-2290942-usa-usgs,,USA,,,,,25.791389,-81.299722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290942,,,,,,,,,,,,,,lopez_river_near_lopez_campsite_fl-2290942-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2015-01-21 04:00:00,9.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Lopez_River_Near_Lopez_Campsite_Fl
821,GESLA-miami_s25b_t-s25b-usa-sfwmd,,USA,,,,,25.79388889,-80.26194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S25B,,,,,,,,,,,,,,miami_s25b_t-s25b-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1979-04-17 09:00:00,2020-12-31 23:00:00,42.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Miami_S25B_T
822,GESLA-miamiriver_s26_t-s26_t-usa-sfwmd,,USA,,,,,25.80694444,-80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S26_T,,,,,,,,,,,,,,miamiriver_s26_t-s26_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1985-05-31 23:00:00,2020-12-31 23:00:00,36.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,MiamiRiver_S26_T
823,GESLA-turner_river_nr_chokoloskee_island_fl-2290930-usa-usgs,,USA,,,,,25.828611,-81.341667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290930,,,,,,,,,,,,,,turner_river_nr_chokoloskee_island_fl-2290930-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Turner_River_Nr_Chokoloskee_Island_Fl
824,GESLA-miami_north_s27_t-s27_t-usa-sfwmd,,USA,,,,,25.85083333,-80.18833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S27_T,,,,,,,,,,,,,,miami_north_s27_t-s27_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1985-05-31 23:00:00,2020-12-31 23:00:00,36.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Miami_North_S27_T
