,Station_Name,ioc_code,gloss_id,latitude,longitude,Country,connection,contacts,dcp_id,last_observation_level,last_observation_time,delay,interval,added_to_system,observations_arrived_per_week,observations_expected_per_week,observations_ratio_per_week,observations_arrived_per_month,observations_expected_per_month,observations_ratio_per_month,observations_ratio_per_day,sample_interval,average_delay_per_day,transmit_interval,ioc_id,nws_id,state,status,removed,nos_id,coops_id,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,cmems_id,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,emodnet_id,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,gesla3_id,seaset_id
4626,Mud_Creek_At_Mouth_Nr_Homestead_Fl,,,25.203303,-80.584111,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251209080350100,,,,,,,,,,,,,,,mud_creek_at_mouth_nr_homestead_fl-251209080350100-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Mud_Creek_At_Mouth_Nr_Homestead_Fl,4626
2928,Ormara,orma,,25.204,64.676,Pakistan,SXXX32,Pakistan Navy Hydrographic Department ( Pakistan) +GeoForschungsZentrum ( Germany ),262AD2C2,-999.0,-down-,662d,15',2011-01-05 10:55:20,-down-,10080.0,0.0,-down-,,0.0,0.0,1',,15',Ormara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928
4318,Joe_Bay_8W_Nr_Key_Largo,,,25.222811,-80.590925,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251322080352500,,,,,,,,,,,,,,,joe_bay_8w_nr_key_largo-251322080352500-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2011-08-05 03:00:00,5.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Joe_Bay_8W_Nr_Key_Largo,4318
5497,West_Highway_Creek_Near_Homestead_Fl,,,25.242108,-80.447572,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251433080265000,,,,,,,,,,,,,,,west_highway_creek_near_homestead_fl-251433080265000-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,West_Highway_Creek_Near_Homestead_Fl,5497
4502,Manatee_Bay_Creek_Near_Homestead_Fl,,,25.264211,-80.420183,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251549080251200,,,,,,,,,,,,,,,manatee_bay_creek_near_homestead_fl-251549080251200-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2010-10-01 04:00:00,2021-04-06 17:00:00,12.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Manatee_Bay_Creek_Near_Homestead_Fl,4502
4486,MDTS,,,25.27861111,-80.395,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDTS,,,,,,,,,,,,,,,mdts-mdts-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1991-10-11 12:00:00,2016-01-08 12:00:00,26.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,MDTS,4486
3280,Linshanbi,tlin,,25.284,121.51,Taiwan,web,Central Weather Administration ( Taiwan ),,0.98,00:00,10h,1h,2024-01-02 14:20:15,168,168.0,100.0,696,696.0,100.0,100.0,60',24',1h,Linshanbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280
3717,Card_Sound_Bridge,,,25.2883,-80.37,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723534,,,,,,,,,,,,,,,card_sound_bridge-8723534-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1970-01-01 01:00:00,1971-05-01 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Card_Sound_Bridge,3717
2136,Chabahar,chab,337,25.296,60.603,Iran,SXXX32,Hydrographic Department of the National Cartographic Center ( Iran ) +GeoForschungsZentrum ( Germany ),366C76AC,0.01,-down-,1546d,15',2007-10-31 09:01:00,-down-,10080.0,0.0,-down-,,0.0,0.0,1',,15',Chabahar,,,,,,,,,,,,,,,,,,915A,,,,,,,,,,,,,,,chabahar-915a-irn-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Oceanography Centre (NOC)  United Kingdom},Unspecified,Unspecified,Unspecified,2007-10-31 10:00:00,2016-12-31 23:00:00,10.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Chabahar,2136
4969,Pumpkin_Key,,,25.325,-80.2933,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723506,,,,,,,,,,,,,,,pumpkin_key-8723506-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1987-01-01 01:00:00,1987-10-21 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Pumpkin_Key,4969
3987,East_Arsenicker,,,25.3733,-80.29,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723465,,,,,,,,,,,,,,,east_arsenicker-8723465-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1971-01-01 01:00:00,1972-02-28 23:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,East_Arsenicker,3987
5398,Turkey_Point,,,25.4367,-80.33,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723423,,,,,,,,,,,,,,,turkey_point-8723423-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1993-01-01 01:00:00,1993-09-07 14:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Turkey_Point,5398
4021,Elliott_Key_Harbor,,,25.4533,-80.1967,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723409,,,,,,,,,,,,,,,elliott_key_harbor-8723409-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1974-01-01 01:00:00,1974-08-14 04:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Elliott_Key_Harbor,4021
3600,BiscayneBay_S20G_T,,,25.48944444,-80.34638889,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S20G,,,,,,,,,,,,,,,biscaynebay_s20g_t-s20g-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1984-12-06 14:00:00,2020-12-31 23:00:00,37.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S20G_T,3600
3655,Broad_River_Near_The_Cutoff_Fl,,,25.501389,-81.076944,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290878,,,,,,,,,,,,,,,broad_river_near_the_cutoff_fl-2290878-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Broad_River_Near_The_Cutoff_Fl,3655
3601,BiscayneBay_S21A_T,,,25.51916667,-80.34583333,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S21A,,,,,,,,,,,,,,,biscaynebay_s21a_t-s21a-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1974-01-16 15:00:00,2020-12-31 23:00:00,47.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S21A_T,3601
3602,BiscayneBay_S21_T,,,25.54277778,-80.33055556,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S21_T,,,,,,,,,,,,,,,biscaynebay_s21_t-s21_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1984-01-17 00:00:00,2020-12-31 23:00:00,37.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S21_T,3602
2461,Topolobampo,,,25.6,-109.048,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676A,,,,,,,,,,,,,,,topolobampo-676a-mex-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Servicio Mareografico Nacional  Instituto de Geofisica  Universidad Nacional Autonoma de MEX  MEX ,Unspecified,Unspecified,Unspecified,1956-02-25 00:00:00,1974-12-31 23:00:00,18.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Topolobampo,2461
3598,BiscayneBay_S123_T,,,25.61055556,-80.3075,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S123,,,,,,,,,,,,,,,biscaynebay_s123_t-s123-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1979-12-17 13:00:00,2020-12-31 23:00:00,42.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S123_T,3598
2137,Jask,jask,,25.63,57.77,Iran,SXXX32,Hydrographic Department of the National Cartographic Center ( Iran ) +GeoForschungsZentrum ( Germany ),16F152DA,6.73,-down-,1268d,15',2009-10-02 08:28:00,-down-,10080.0,0.0,-down-,,0.0,0.0,1',,15',Jask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137
3603,BiscayneBay_S22_T,,,25.66944444,-80.28361111,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S22_T,,,,,,,,,,,,,,,biscaynebay_s22_t-s22_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1983-12-14 11:00:00,2020-12-31 23:00:00,38.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,BiscayneBay_S22_T,3603
3745,Chatham_River_Near_The_Watson_Place_Fl,,,25.709167,-81.249722,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290888,,,,,,,,,,,,,,,chatham_river_near_the_watson_place_fl-2290888-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Chatham_River_Near_The_Watson_Place_Fl,3745
5973,"Virginia Key, Biscayne Bay",,,25.731399536132812,-80.16179656982422,United States,,,,,,,,,,,,,,,,,,,,VAKF1,FL,active,"2024-01-19 12:00:00,2024-01-17 11:00:00,2023-01-20 00:00:00,2023-01-11 16:30:00,2023-01-11 13:00:00,2022-02-04 00:00:00,2022-02-03 16:00:00,2021-09-30 13:00:00,2020-12-03 14:00:00,2020-09-10 11:00:00,2020-01-23 03:00:00,2017-04-01 00:01:00,2017-04-01 00:00:00,2016-03-09 11:00:00,2016-02-25 00:00:00,2016-01-26 00:00:00,2016-01-23 00:00:00,2015-11-13 00:00:00,2015-02-10 00:00:00,2014-09-27 08:15:00,2014-02-05 10:25:00,2013-07-26 00:00:00,2013-02-11 00:00:00,2012-01-31 19:28:00,2011-02-02 20:14:00,2010-02-24 00:00:00,2010-02-23 00:00:00,2009-12-09 00:00:00,2009-10-27 00:00:00,2009-03-05 00:00:00,2009-03-04 23:59:00,2009-03-04 00:00:00,2009-02-23 00:00:00,2007-12-01 00:00:00,2007-11-30 00:00:00,2007-11-26 23:59:00,2007-11-26 00:00:00,2007-08-07 00:00:00,2006-09-05 00:00:00,2005-02-22 00:00:00,2004-05-03 00:00:00,2003-04-11 00:00:00,2001-11-30 00:00:00,2001-02-09 00:00:00,2000-03-01 00:00:00,1999-02-16 00:00:00,1998-01-28 00:00:00",8723214.0,"Virginia Key, Biscayne Bay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5973
5454,Virginia_Key_FL,,,25.732,-80.162,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755A,,,,,,,,,,,,,,,virginia_key_fl-755a-usa-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,Unspecified,1994-01-28 16:00:00,2018-12-31 23:00:00,25.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Virginia_Key_FL,5454
4557,Miami_Beach,,,25.7683,-80.1317,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723170,,,,,,,,,,,,,,,miami_beach-8723170-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1975-01-01 01:00:00,1981-07-25 11:00:00,7.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Miami_Beach,4557
4561,Miami_S25_T,,,25.78305556,-80.24,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S25_T,,,,,,,,,,,,,,,miami_s25_t-s25_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1976-10-13 00:00:00,2020-12-31 23:00:00,45.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Miami_S25_T,4561
4554,MiamiRiver_MRMS1,,,25.79194444,-80.23916667,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRMS1,,,,,,,,,,,,,,,miamiriver_mrms1-mrms1-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,2003-09-15 11:00:00,2020-12-31 23:00:00,18.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,MiamiRiver_MRMS1,4554
4684,New_River_At_Sunday_Bay_Fl,,,25.7975,-81.255556,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290940,,,,,,,,,,,,,,,new_river_at_sunday_bay_fl-2290940-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2013-10-23 04:00:00,7.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,New_River_At_Sunday_Bay_Fl,4684
2535,Loreto,lton,,25.81,-111.308,Mexico,SOMX10,Centro de Investigación Científica y de Educación Superior de Ensenada ( Mexico ),C1C0126C,0.01,-down-,3442d,1h,2013-05-27 17:41:53,-down-,5040.0,0.0,-down-,,0.0,0.0,2',,1h,Loreto,,,,,,,,,,,,,,,,,,319A,,,,,,,,,,,,,,,loreto-319a-mex-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Centro de Investigacion Cientifica  y de Educacion Superior de Ensenada (CICESE)  MEX ,Unspecified,Unspecified,Unspecified,1975-05-01 07:00:00,1988-07-31 04:00:00,13.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Loreto,2535
5404,Turner_River_Nr_Chokoloskee_Island_Fl,,,25.828611,-81.341667,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290930,,,,,,,,,,,,,,,turner_river_nr_chokoloskee_island_fl-2290930-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Turner_River_Nr_Chokoloskee_Island_Fl,5404
3906,DART South of New Orleans,dgul,,25.851,-89.251,USA,web,National Ocean Service-NOAA ( USA ),DD42409,3199.75,00:00,10h,6h,2023-02-28 15:55:28,536,672.0,80.0,2784,2784.0,100.0,71.0,15',27',6h,DART South of New Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906
4041,Faka_Union_Boundary_At_Channel_Marker_6_Fl,,,25.8565,-81.537056,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255123081321300,,,,,,,,,,,,,,,faka_union_boundary_at_channel_marker_6_fl-255123081321300-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2010-07-10 05:00:00,2012-05-01 04:00:00,3.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Faka_Union_Boundary_At_Channel_Marker_6_Fl,4041
3530,Barron_River_At_Everglades_City_Fl,,,25.869722,-81.3825,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290928,,,,,,,,,,,,,,,barron_river_at_everglades_city_fl-2290928-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 15:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Barron_River_At_Everglades_City_Fl,3530
4559,Miami_North_S28_T,,,25.8725,-80.18055556,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S28_T,,,,,,,,,,,,,,,miami_north_s28_t-s28_t-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1980-04-15 13:00:00,2020-12-31 23:00:00,41.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Miami_North_S28_T,4559
3997,East_River_Near_Everglades_City_Fl,,,25.895389,-81.4555,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255327081275900,,,,,,,,,,,,,,,east_river_near_everglades_city_fl-255327081275900-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,14.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,Possible datum issues,East_River_Near_Everglades_City_Fl,3997
4217,Haulover_Pier,,,25.9033,-80.12,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723080,,,,,,,,,,,,,,,haulover_pier-8723080-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1981-01-01 01:00:00,1992-09-22 11:00:00,12.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Haulover_Pier,4217
4042,Faka_Union_River_Near_The_Mouth,,,25.908806,-81.510917,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255432081303900,,,,,,,,,,,,,,,faka_union_river_near_the_mouth-255432081303900-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 17:00:00,14.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,Possible datum issues,Faka_Union_River_Near_The_Mouth,4042
4970,Pumpkin_River_Near_Goodland_Fl,,,25.926,-81.544306,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255534081324000,,,,,,,,,,,,,,,pumpkin_river_near_goodland_fl-255534081324000-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 05:00:00,2021-04-06 18:00:00,14.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,Possible datum issues,Pumpkin_River_Near_Goodland_Fl,4970
3658,Brownsville,,,25.9517,-97.4017,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8779977,,,,,,,,,,,,,,,brownsville-8779977-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2003-01-02 09:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Brownsville,3658
4513,Marco,,,25.9717,-81.7283,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8724991,,,,,,,,,,,,,,,marco-8724991-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1989-01-01 01:00:00,1989-08-02 11:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Marco,4513
4540,Mcilvaine_Bay,,,25.985,-81.7017,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8724996,,,,,,,,,,,,,,,mcilvaine_bay-8724996-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1978-01-01 01:00:00,1978-11-01 04:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Mcilvaine_Bay,4540
